UserID,Gender,Age,Occupation,Zip-Code
3810,Male,50-55,7,20016
3811,Male,25-34,15,98103
3812,Male,35-44,17,78749
3813,Male,35-44,7,80910
3814,Male,25-34,15,98102
3815,Male,25-34,17,53406
3816,Female,25-34,3,90020
3817,Male,35-44,3,20122
3818,Male,45-49,17,32837
3819,Male,25-34,12,36115
3820,Male,25-34,17,90804
3821,Male,25-34,20,44313
3822,Male,45-49,20,98027
3823,Male,56+,7,93711
3824,Male,25-34,17,32308
3825,Male,18-24,1,06279
3826,Male,25-34,1,48105
3827,Male,50-55,2,87020
3828,Male,25-34,20,92101
3829,Female,25-34,1,22307
3830,Male,18-24,4,60630
3831,Female,18-24,6,84780
3832,Female,25-34,7,43214
3833,Male,25-34,1,68516
3834,Male,18-24,2,02322
3835,Male,25-34,7,40515
3836,Female,50-55,8,84770
3837,Male,25-34,17,28804
3838,Female,25-34,14,10033
3839,Male,50-55,14,02651
3840,Female,25-34,0,02176
3841,Male,45-49,18,26101
3842,Female,35-44,16,92054
3843,Female,<18,10,32043
3844,Male,18-24,4,73071
3845,Male,25-34,12,94065
3846,Male,35-44,0,33884
3847,Male,25-34,7,12801
3848,Male,25-34,15,70809-2612
3849,Male,35-44,0,14086
3850,Male,18-24,3,92278
3851,Male,25-34,12,60657
3852,Male,50-55,16,60302
3853,Male,25-34,14,92614
3854,Male,25-34,14,30340
3855,Male,25-34,17,20886
3856,Female,35-44,20,93449
3857,Male,18-24,14,08822
3858,Female,45-49,9,63119
3859,Male,25-34,0,89145
3860,Male,45-49,17,44129
3861,Male,18-24,4,12604
3862,Male,25-34,17,10025
3863,Male,25-34,0,94558
3864,Male,50-55,20,29630
3865,Female,<18,10,95864
3866,Male,45-49,14,63130
3867,Male,35-44,3,45215
3868,Male,18-24,12,73112
3869,Male,18-24,17,63544
3870,Male,25-34,17,95050
3871,Male,18-24,4,64468
3872,Male,25-34,1,14613
3873,Female,45-49,2,94558
3874,Male,25-34,7,92103
3875,Male,25-34,0,66605
3876,Male,25-34,0,11235
3877,Male,45-49,1,33705
3878,Male,35-44,16,22124
3879,Male,25-34,3,83687
3880,Male,25-34,7,54942
3881,Male,18-24,2,44515
3882,Male,56+,14,55337
3883,Male,50-55,16,78411
3884,Male,18-24,4,78759
3885,Male,25-34,12,92728
3886,Male,35-44,7,95008
3887,Male,18-24,4,80513
3888,Male,45-49,17,02067
3889,Male,45-49,6,66203
3890,Male,18-24,4,33143
3891,Female,56+,16,90039
3892,Male,25-34,20,91505
3893,Male,25-34,6,79401
3894,Male,35-44,16,02139
3895,Female,35-44,0,20723
3896,Male,35-44,0,60914
3897,Male,56+,17,92069
3898,Male,45-49,11,01772
3899,Male,25-34,17,02135
3900,Female,25-34,14,55343
3901,Male,18-24,14,85282
3902,Male,25-34,5,46239
3903,Male,25-34,0,02542
3904,Male,<18,10,48445
3905,Male,25-34,17,361069
3906,Male,50-55,17,54409
3907,Female,18-24,14,22201
3908,Male,25-34,0,10021
3909,Male,18-24,17,19104
3910,Male,25-34,20,91505
3911,Male,18-24,0,92037
3912,Male,25-34,4,19104
3913,Male,18-24,17,40207
3914,Male,35-44,4,84123
3915,Female,35-44,3,71111
3916,Male,25-34,4,02134
3917,Female,35-44,9,60618
3918,Male,25-34,18,30189
3919,Male,45-49,0,73702
3920,Male,35-44,17,63126
3921,Male,25-34,14,95820
3922,Male,18-24,4,53211
3923,Male,35-44,2,92115
3924,Male,50-55,12,90254
3925,Male,25-34,12,77042
3926,Male,25-34,2,94404
3927,Female,25-34,16,67846
3928,Male,25-34,0,55812
3929,Male,25-34,5,80227
3930,Male,56+,3,52240
3931,Male,25-34,5,92117
3932,Male,25-34,7,49221
3933,Female,35-44,6,48073
3934,Male,25-34,0,44512
3935,Male,35-44,18,72118
3936,Female,35-44,12,01464
3937,Male,56+,2,92020
3938,Male,25-34,2,92711-0571
3939,Male,45-49,7,91405
3940,Male,35-44,20,32708
3941,Male,45-49,17,40031
3942,Male,18-24,4,49855
3943,Female,35-44,7,98074
3944,Female,35-44,16,80401
3945,Female,45-49,1,96778
3946,Female,25-34,12,22207
3947,Male,25-34,0,90019
3948,Female,45-49,12,61554
3949,Male,45-49,0,44266
3950,Male,25-34,4,60056
3951,Female,18-24,4,60014
3952,Female,45-49,1,12449
3953,Male,25-34,12,55117
3954,Male,18-24,4,32601
3955,Male,35-44,0,12831
3956,Male,25-34,0,94930-2010
3957,Male,35-44,11,40242
3958,Male,45-49,7,46112
3959,Female,45-49,1,03768
3960,Female,35-44,14,55014
3961,Male,25-34,1,45230
3962,Female,56+,0,98115
3963,Male,50-55,20,30030
3964,Male,56+,16,66502
3965,Male,18-24,11,65202
3966,Male,25-34,0,30096
3967,Female,18-24,2,13603
3968,Male,25-34,2,02903
3969,Male,56+,7,12345
3970,Female,25-34,2,02903
3971,Female,18-24,4,80228
3972,Female,25-34,6,23229
3973,Male,25-34,7,60614
3974,Male,35-44,0,30741
3975,Female,25-34,5,43229
3976,Female,25-34,0,44107
3977,Male,35-44,14,22180
3978,Male,35-44,13,78252
3979,Female,50-55,9,59072
3980,Male,25-34,4,66762
3981,Female,45-49,0,97701
3982,Male,56+,13,95929
3983,Male,25-34,0,30606
3984,Male,25-34,7,75089
3985,Male,45-49,16,01880
3986,Male,25-34,7,33324
3987,Female,18-24,4,01742
3988,Female,25-34,14,60647
3989,Male,50-55,12,30030
3990,Male,25-34,16,17350
3991,Male,25-34,7,33309
3992,Male,25-34,4,32653
3993,Male,25-34,0,22015
3994,Male,50-55,7,43081
3995,Male,35-44,17,22810
3996,Male,18-24,14,32825
3997,Male,35-44,17,45255
3998,Male,45-49,0,74354
3999,Male,35-44,17,30701
4000,Male,35-44,7,08876
4001,Female,25-34,1,01860
4002,Male,45-49,16,20880
4003,Male,56+,13,46143
4004,Male,50-55,0,21050
4005,Male,35-44,7,12110
4006,Male,<18,7,48038
4007,Male,35-44,12,88005
4008,Male,18-24,1,92802
4009,Male,18-24,7,44039
4010,Male,25-34,14,94533
4011,Male,25-34,17,85210
4012,Male,18-24,4,49503-1313
4013,Male,25-34,1,77803
4014,Male,25-34,0,48316-5601
4015,Female,45-49,3,75605
4016,Male,50-55,0,33901
4017,Male,25-34,14,17972
4018,Female,45-49,20,75214
4019,Male,35-44,17,54601
4020,Male,25-34,6,77034
4021,Male,50-55,20,95236
4022,Male,35-44,14,53403
4023,Female,35-44,9,32404
4024,Male,25-34,5,45011
4025,Female,56+,6,77018
4026,Male,25-34,7,68164
4027,Female,25-34,7,12533
4028,Male,25-34,4,02140
4029,Female,56+,3,21114
4030,Male,35-44,7,89128
4031,Male,25-34,0,42445
4032,Male,25-34,12,56301
4033,Male,25-34,6,43551
4034,Male,25-34,0,21113
4035,Male,18-24,4,45251
4036,Male,25-34,1,46530
4037,Male,50-55,16,80206
4038,Male,50-55,6,11510-2001
4039,Male,25-34,16,97401
4040,Male,25-34,20,75006
4041,Male,18-24,3,48005
4042,Male,35-44,15,94002
4043,Female,25-34,15,94002
4044,Female,35-44,3,95826
4045,Male,56+,13,40511
4046,Male,45-49,17,53545
4047,Male,18-24,4,30606
4048,Female,35-44,1,89431
4049,Male,45-49,11,33133
4050,Male,35-44,6,60061
4051,Male,18-24,14,01604
4052,Male,25-34,2,43551
4053,Male,25-34,18,36264
4054,Male,35-44,3,68122
4055,Male,50-55,0,98826
4056,Male,<18,10,28270
4057,Male,35-44,6,18249
4058,Male,25-34,6,73118
4059,Male,25-34,14,80232
4060,Male,25-34,18,55412
4061,Male,50-55,6,32726
4062,Male,25-34,7,60559
4063,Female,35-44,1,29070
4064,Male,45-49,0,20851
4065,Female,45-49,5,48341
4066,Male,25-34,0,19010
4067,Male,45-49,20,91607
4068,Male,56+,3,89185
4069,Male,35-44,15,19406
4070,Male,25-34,15,93107
4071,Male,25-34,17,33823
4072,Male,50-55,6,93111
4073,Male,25-34,6,70003
4074,Male,35-44,6,78746
4075,Male,25-34,16,47901
4076,Male,25-34,17,55344
4077,Female,35-44,2,22030
4078,Male,25-34,15,28226
4079,Male,35-44,17,26505
4080,Male,35-44,1,48912
4081,Male,18-24,12,19403
4082,Male,25-34,20,79912
4083,Male,56+,14,92630
4084,Male,56+,13,14215
4085,Female,25-34,6,79416
4086,Female,<18,10,55391
4087,Male,<18,4,63376
4088,Male,25-34,3,77057
4089,Male,25-34,7,79416
4090,Male,56+,6,77379
4091,Male,25-34,17,55410
4092,Female,25-34,0,19063
4093,Male,25-34,4,70806
4094,Male,25-34,17,49017
4095,Male,25-34,0,10013
4096,Male,25-34,15,60004
4097,Male,25-34,7,63366
4098,Male,35-44,7,53150
4099,Male,35-44,17,94954
4100,Male,56+,6,77096
4101,Male,18-24,4,23233
4102,Male,<18,10,48655
4103,Male,18-24,16,11211
4104,Male,18-24,16,42141
4105,Male,50-55,7,34243
4106,Male,25-34,16,95437
4107,Female,25-34,0,23221
4108,Male,35-44,17,77536
4109,Male,35-44,3,97202
4110,Female,45-49,7,41722
4111,Male,25-34,15,32603
4112,Male,45-49,18,47129
4113,Male,35-44,17,58503
4114,Male,35-44,14,48187
4115,Male,25-34,15,99353
4116,Male,35-44,7,07040
4117,Male,18-24,4,43551
4118,Male,25-34,3,91221
4119,Male,50-55,1,39401
4120,Male,25-34,16,71118
4121,Male,45-49,7,08876
4122,Male,18-24,19,82070
4123,Female,25-34,4,46807
4124,Male,25-34,18,62330-1408
4125,Male,35-44,2,13676
4126,Male,25-34,17,53188
4127,Male,50-55,17,16803
4128,Male,35-44,6,60025
4129,Male,56+,11,12144
4130,Male,35-44,6,48439
4131,Male,45-49,7,97720
4132,Male,25-34,17,80112
4133,Male,45-49,4,77009
4134,Female,45-49,12,85283
4135,Male,<18,10,46321
4136,Male,50-55,16,60056
4137,Male,25-34,7,91941
4138,Male,25-34,7,91423
4139,Male,56+,14,40207
4140,Male,25-34,0,32112
4141,Male,35-44,17,95014
4142,Male,56+,7,01040
4143,Female,25-34,5,60441
4144,Male,18-24,4,02451
4145,Female,50-55,1,78681
4146,Male,35-44,17,44301
4147,Female,50-55,7,02889
4148,Female,35-44,7,55021
4149,Male,35-44,1,32792
4150,Male,25-34,0,29672
4151,Male,45-49,20,43201
4152,Male,25-34,14,74114
4153,Male,50-55,17,16801
4154,Male,25-34,1,29440
4155,Male,50-55,17,85712
4156,Male,56+,20,95123
4157,Male,50-55,18,97321
4158,Female,<18,10,90039
4159,Female,50-55,9,01450
4160,Male,35-44,20,10027
4161,Male,45-49,0,90404
4162,Female,25-34,14,23221
4163,Male,56+,7,08901
4164,Male,35-44,1,50677
4165,Female,25-34,14,94114
4166,Female,25-34,7,75240
4167,Male,25-34,20,22032
4168,Female,45-49,6,37766
4169,Male,50-55,0,66048
4170,Male,45-49,7,53713
4171,Male,56+,16,79705
4172,Male,35-44,7,19901
4173,Female,18-24,11,29063
4174,Female,35-44,3,20110
4175,Male,35-44,0,66204
4176,Male,45-49,7,19008
4177,Male,35-44,17,90680
4178,Female,50-55,16,08033
4179,Female,35-44,20,94949
4180,Male,56+,13,13502
4181,Female,25-34,7,33177
4182,Male,25-34,18,80903
4183,Male,25-34,1,91730
4184,Male,50-55,7,32114
4185,Male,25-34,14,90274
4186,Male,25-34,7,33308
4187,Female,56+,20,63026
4188,Male,50-55,7,74137
4189,Male,35-44,14,91364
4190,Male,45-49,17,89108
4191,Female,45-49,15,55446
4192,Male,35-44,17,77521
4193,Male,56+,13,93907
4194,Male,18-24,4,60637
4195,Female,56+,13,95050
4196,Male,35-44,14,14221
4197,Female,45-49,1,18042
4198,Male,18-24,4,80631
4199,Female,25-34,9,32712
4200,Male,45-49,7,10543
4201,Female,25-34,0,65550
4202,Male,25-34,7,21234
4203,Male,25-34,18,58270
4204,Male,35-44,7,06905
4205,Female,25-34,15,87801
4206,Female,35-44,1,22947
4207,Male,35-44,1,90731
4208,Female,35-44,0,90403
4209,Male,56+,0,37363
4210,Male,25-34,17,85710
4211,Male,45-49,5,77662
4212,Male,56+,18,56716
4213,Male,35-44,7,63125
4214,Female,25-34,0,20121
4215,Male,25-34,7,77006
4216,Male,25-34,17,01752
4217,Male,18-24,4,18042
4218,Male,50-55,17,23233
4219,Male,35-44,17,95125
4220,Male,35-44,0,97225
4221,Male,35-44,4,53818
4222,Female,45-49,17,55976
4223,Female,35-44,17,60148
4224,Female,45-49,1,48198
4225,Female,25-34,3,48197
4226,Female,35-44,6,76021
4227,Male,25-34,19,11414-2520
4228,Male,50-55,18,20706
4229,Male,35-44,17,94010
4230,Male,56+,13,34235
4231,Female,50-55,18,20706
4232,Female,35-44,20,75287
4233,Male,35-44,4,37917
4234,Female,45-49,3,48130
4235,Male,50-55,2,90029
4236,Female,25-34,3,07960
4237,Male,25-34,14,77450
4238,Male,35-44,16,44691
4239,Male,50-55,7,52402
4240,Male,35-44,17,55330
4241,Male,35-44,7,11767
4242,Male,50-55,7,78704
4243,Male,56+,7,32137
4244,Male,35-44,17,48146
4245,Male,50-55,12,44286
4246,Female,35-44,7,48034
4247,Male,25-34,4,82601
4248,Male,25-34,4,26508
4249,Female,18-24,17,65203
4250,Female,50-55,0,33313
4251,Male,45-49,7,60139
4252,Female,35-44,3,28262
4253,Male,45-49,11,03301
4254,Male,25-34,17,38654
4255,Male,50-55,12,13041
4256,Female,<18,2,78945
4257,Male,50-55,16,38122
4258,Male,25-34,17,19711
4259,Male,35-44,17,45380
4260,Male,25-34,16,59079
4261,Female,35-44,6,07950
4262,Female,35-44,6,06512
4263,Male,25-34,7,40205
4264,Male,45-49,1,60102
4265,Male,25-34,12,03060
4266,Male,56+,13,78681
4267,Male,35-44,7,02171
4268,Female,45-49,20,04046
4269,Male,35-44,18,27603
4270,Male,45-49,7,13211
4271,Male,35-44,7,83405
4272,Male,45-49,17,37923
4273,Male,45-49,13,30030
4274,Female,45-49,1,04258
4275,Female,45-49,16,14468
4276,Female,45-49,0,96821
4277,Male,35-44,16,98133
4278,Female,45-49,7,09094
4279,Male,25-34,16,43215
4280,Male,35-44,17,27587
4281,Male,56+,13,92120
4282,Male,35-44,0,15801
4283,Female,25-34,9,98632
4284,Male,50-55,7,40601
4285,Male,35-44,0,62704
4286,Male,35-44,17,11554
4287,Male,25-34,7,35244
4288,Female,25-34,9,46580
4289,Male,35-44,14,32068
4290,Male,25-34,17,98661
4291,Male,35-44,14,98125
4292,Male,25-34,0,98178
4293,Female,45-49,9,55391
4294,Male,<18,10,75633
4295,Male,18-24,18,90605
4296,Male,56+,6,33030
4297,Male,45-49,15,55391
4298,Female,18-24,14,85705
4299,Female,25-34,2,43617
4300,Female,18-24,4,98125
4301,Male,35-44,11,38135
4302,Male,50-55,1,45385
4303,Male,25-34,2,91910
4304,Male,18-24,0,46250
4305,Female,45-49,17,27616
4306,Male,45-49,7,67301
4307,Male,25-34,0,94122
4308,Male,25-34,0,33702
4309,Male,25-34,0,36301
4310,Male,25-34,4,57006
4311,Male,50-55,13,68502
4312,Male,25-34,18,78757
4313,Female,25-34,7,07067
4314,Male,25-34,17,79925
4315,Male,18-24,4,44266
4316,Male,25-34,6,75080
4317,Female,35-44,14,60202
4318,Male,25-34,5,02891
4319,Male,35-44,7,44125
4320,Male,25-34,5,89114
4321,Male,45-49,7,80525
4322,Female,50-55,6,75605
4323,Male,18-24,4,82072
4324,Male,25-34,5,60010
4325,Male,25-34,0,30082
4326,Female,45-49,13,94931
4327,Male,35-44,17,37221
4328,Male,50-55,3,75650
4329,Female,25-34,14,78232
4330,Female,45-49,6,85719
4331,Male,35-44,6,45011
4332,Female,25-34,3,60606
4333,Male,50-55,2,33134
4334,Male,25-34,1,70458
4335,Male,35-44,0,74011
4336,Female,25-34,0,40241
4337,Male,18-24,20,76135
4338,Female,18-24,5,46222
4339,Male,25-34,2,78748
4340,Female,25-34,17,76021
4341,Male,35-44,17,33433
4342,Male,25-34,0,66614
4343,Male,25-34,12,75007
4344,Male,25-34,1,44240
4345,Female,25-34,14,44304
4346,Male,18-24,17,45701
4347,Female,18-24,20,77304
4348,Male,45-49,0,30189
4349,Male,18-24,2,95843
4350,Male,18-24,2,29118
4351,Male,25-34,12,37919
4352,Male,18-24,4,11010
4353,Male,25-34,7,11215
4354,Male,35-44,14,78611
4355,Male,50-55,14,08028
4356,Male,35-44,16,85730
4357,Female,35-44,9,83616
4358,Male,35-44,17,04457
4359,Male,18-24,4,33168
4360,Female,25-34,9,98001
4361,Male,35-44,15,83616
4362,Male,25-34,17,85016
4363,Male,35-44,14,91602
4364,Male,25-34,18,98001
4365,Female,50-55,16,46350
4366,Male,18-24,15,02215
4367,Male,35-44,0,52057
4368,Male,18-24,17,22043
4369,Male,50-55,7,30306
4370,Male,25-34,16,07701
4371,Female,18-24,4,63109
4372,Male,35-44,17,75010
4373,Male,50-55,12,32920
4374,Male,18-24,4,43201
4375,Female,25-34,5,40241
4376,Female,25-34,5,27203
4377,Male,25-34,0,32444
4378,Male,18-24,17,06040
4379,Male,25-34,4,27278
4380,Female,25-34,1,37153
4381,Male,25-34,4,65804
4382,Male,25-34,18,14620
4383,Female,18-24,4,93940
4384,Male,25-34,0,43623
4385,Male,25-34,4,93940
4386,Male,25-34,5,74055
4387,Female,18-24,4,63109
4388,Male,45-49,3,75074
4389,Male,25-34,4,48072
4390,Male,25-34,0,11201
4391,Female,18-24,4,43402
4392,Male,18-24,4,43402
4393,Male,18-24,4,43402
4394,Male,25-34,4,43402
4395,Male,50-55,6,43402
4396,Male,18-24,1,44221
4397,Male,18-24,4,43402
4398,Female,18-24,4,43612
4399,Female,18-24,4,43403
4400,Female,18-24,4,43402
4401,Male,18-24,4,10027
4402,Female,18-24,14,43614
4403,Male,25-34,15,90066
4404,Male,25-34,1,57106
4405,Male,25-34,14,98103
4406,Male,25-34,16,80013
4407,Male,18-24,4,02143
4408,Female,45-49,2,19033
4409,Male,25-34,14,65023
4410,Male,18-24,19,40475
4411,Male,18-24,4,92122
4412,Male,18-24,4,16802
4413,Male,<18,13,37130
4414,Male,25-34,4,40504
4415,Male,18-24,0,02215
4416,Male,18-24,4,02134
4417,Male,25-34,15,02135
4418,Female,50-55,0,02139
4419,Female,45-49,12,15801
4420,Male,25-34,15,92557
4421,Male,45-49,0,90024
4422,Male,25-34,5,10463
4423,Male,18-24,4,52241
4424,Male,25-34,7,94109
4425,Male,35-44,7,98607
4426,Male,45-49,17,93401
4427,Male,18-24,0,51104
4428,Male,25-34,14,46940
4429,Male,25-34,5,85705
4430,Female,25-34,0,94403
4431,Male,<18,14,80401
4432,Male,25-34,12,21045
4433,Male,25-34,0,43081
4434,Female,35-44,7,60201
4435,Male,25-34,7,76904
4436,Male,25-34,12,19067
4437,Female,35-44,5,47129
4438,Male,50-55,0,11947
4439,Male,35-44,6,37664
4440,Male,35-44,1,81005
4441,Male,18-24,4,98105
4442,Male,50-55,15,94303
4443,Male,56+,2,91321
4444,Female,25-34,12,80126
4445,Male,25-34,3,19806
4446,Male,18-24,18,60435
4447,Male,45-49,5,32953
4448,Male,25-34,14,06880
4449,Male,25-34,12,27513
4450,Male,25-34,15,60611
4451,Male,25-34,14,30101
4452,Female,25-34,7,78666
4453,Male,35-44,0,95667
4454,Male,25-34,20,111225
4455,Male,35-44,7,27511
4456,Female,35-44,2,49770
4457,Male,35-44,14,95492
4458,Female,25-34,4,15701-2017
4459,Male,25-34,1,28027
4460,Male,25-34,14,70005
4461,Male,25-34,20,81101
4462,Female,25-34,0,60156
4463,Male,50-55,7,07405
4464,Female,50-55,1,62052
4465,Male,18-24,4,02148
4466,Male,35-44,11,10022
4467,Female,50-55,6,15333
4468,Female,35-44,7,75601
4469,Female,45-49,12,92037
4470,Male,35-44,12,15089
4471,Male,25-34,6,94108
4472,Female,45-49,16,14424
4473,Male,35-44,1,94121
4474,Male,35-44,7,28805
4475,Male,18-24,4,10020
4476,Male,45-49,1,50588
4477,Male,25-34,7,98908
4478,Male,<18,12,02138
4479,Male,50-55,13,33015
4480,Male,25-34,0,94403
4481,Male,25-34,18,26104
4482,Female,35-44,1,94044
4483,Female,25-34,6,72703
4484,Female,25-34,17,94613
4485,Male,25-34,4,64112
4486,Male,35-44,8,98674
4487,Male,25-34,7,01850
4488,Male,35-44,7,72703
4489,Male,18-24,4,78613
4490,Male,35-44,5,70123
4491,Male,18-24,4,52405
4492,Male,56+,13,45322-3132
4493,Female,<18,10,10025
4494,Male,45-49,0,33460
4495,Male,18-24,4,22906
4496,Male,45-49,2,06513
4497,Male,50-55,0,29678
4498,Male,50-55,7,76054
4499,Male,25-34,6,62702
4500,Male,50-55,7,76054
4501,Male,25-34,17,94118
4502,Male,50-55,0,01379
4503,Male,56+,1,85374
4504,Female,25-34,0,65775
4505,Male,50-55,7,39648
4506,Male,50-55,16,29464
4507,Male,18-24,4,61820
4508,Male,25-34,20,15701
4509,Male,25-34,7,38261
4510,Male,45-49,7,92503
4511,Male,35-44,7,62234
4512,Male,25-34,1,16508
4513,Male,56+,0,61704
4514,Male,18-24,3,48604
4515,Male,56+,13,29449
4516,Male,18-24,4,53142
4517,Female,18-24,1,48067
4518,Male,25-34,0,80903
4519,Male,50-55,7,38135
4520,Male,25-34,4,45810
4521,Male,35-44,12,15202
4522,Male,45-49,1,81004
4523,Male,18-24,2,55304
4524,Male,25-34,2,55113
4525,Male,25-34,14,10021
4526,Male,25-34,20,10012
4527,Male,18-24,0,38111
4528,Male,25-34,14,27605
4529,Male,35-44,6,84102
4530,Female,35-44,1,92103
4531,Male,18-24,4,85701
4532,Male,25-34,7,10025
4533,Male,25-34,12,53045
4534,Male,18-24,4,72202
4535,Male,18-24,19,17517
4536,Male,18-24,12,53715
4537,Female,45-49,1,01379
4538,Male,25-34,12,0956456
4539,Male,35-44,19,01054
4540,Female,25-34,14,94301
4541,Male,<18,10,55427
4542,Male,35-44,0,94610
4543,Male,25-34,2,11105
4544,Male,56+,1,53705
4545,Male,25-34,16,47274
4546,Male,25-34,7,49686
4547,Male,18-24,12,02115
4548,Male,18-24,2,27514
4549,Female,<18,10,99016
4550,Male,18-24,16,24541
4551,Male,18-24,12,60622
4552,Male,25-34,0,22306
4553,Female,35-44,16,48237
4554,Female,25-34,9,48306
4555,Female,18-24,9,73008
4556,Male,45-49,16,55011
4557,Male,25-34,14,02134
4558,Male,35-44,14,48217
4559,Male,25-34,7,05346
4560,Male,25-34,0,69301
4561,Female,25-34,9,84037
4562,Male,35-44,10,94133
4563,Female,25-34,6,22903
4564,Male,35-44,12,19107
4565,Male,35-44,14,94085
4566,Male,35-44,17,19473
4567,Male,18-24,4,98105
4568,Female,25-34,4,90034
4569,Male,25-34,0,21532
4570,Male,45-49,17,60185
4571,Male,35-44,7,21013
4572,Female,<18,10,17036
4573,Male,50-55,16,11963
4574,Male,25-34,4,60614
4575,Female,<18,10,03608
4576,Female,25-34,7,48237
4577,Male,35-44,7,48306
4578,Male,25-34,0,02134
4579,Female,18-24,4,63332
4580,Female,56+,13,97113
4581,Male,25-34,1,19103
4582,Female,25-34,0,55408
4583,Male,50-55,1,48371
4584,Female,45-49,0,11372
4585,Male,35-44,7,30324
4586,Male,25-34,4,01604
4587,Male,35-44,14,07920
4588,Female,25-34,4,48042
4589,Male,25-34,17,02139
4590,Female,18-24,20,55104
4591,Male,25-34,15,02143
4592,Male,18-24,4,66044
4593,Female,45-49,1,43202
4594,Male,35-44,16,55303
4595,Male,25-34,18,97034
4596,Female,18-24,4,94611
4597,Female,25-34,4,22207
4598,Female,35-44,3,48237
4599,Female,35-44,0,04287
4600,Male,25-34,0,46240
4601,Male,35-44,14,55415
4602,Male,35-44,7,10021
4603,Female,35-44,2,33619
4604,Male,25-34,15,10461
4605,Male,25-34,15,92656
4606,Female,<18,10,90291
4607,Male,25-34,0,27403
4608,Female,25-34,0,02144
4609,Female,25-34,4,53951
4610,Female,25-34,4,53951
4611,Female,18-24,4,78705
4612,Female,18-24,4,94702
4613,Male,25-34,12,41042
4614,Female,45-49,1,10469
4615,Male,25-34,17,61615
4616,Male,25-34,20,11717
4617,Female,25-34,6,55433
4618,Male,25-34,14,97202
4619,Female,25-34,1,97225
4620,Female,18-24,17,94606
4621,Male,25-34,4,94305
4622,Male,25-34,12,55433
4623,Male,25-34,16,22207
4624,Male,25-34,12,84062
4625,Male,25-34,7,92691
4626,Male,25-34,14,97219
4627,Male,56+,1,45224
4628,Female,56+,6,23225
4629,Female,18-24,4,94309
4630,Female,25-34,4,94610
4631,Male,18-24,4,94111
4632,Male,25-34,0,98040
4633,Male,<18,0,48302
4634,Male,50-55,20,98119
4635,Male,18-24,4,94703
4636,Male,18-24,2,10010
4637,Female,35-44,9,48302
4638,Male,25-34,4,55417
4639,Male,35-44,11,20895
4640,Male,25-34,4,55417
4641,Male,25-34,7,20016
4642,Male,25-34,0,44691
4643,Male,25-34,0,98115
4644,Male,50-55,1,19481
4645,Female,50-55,6,48094
4646,Female,25-34,6,90405
4647,Male,35-44,20,80222
4648,Male,18-24,4,73071
4649,Male,56+,13,10025
4650,Male,25-34,7,30041
4651,Female,45-49,0,10036
4652,Female,25-34,7,94115
4653,Male,35-44,12,95051
4654,Male,35-44,20,94574
4655,Female,25-34,1,92037
4656,Male,25-34,17,94041
4657,Male,45-49,14,55416
4658,Male,25-34,4,99163
4659,Female,25-34,14,37076
4660,Female,18-24,4,06074
4661,Male,45-49,15,85255
4662,Female,18-24,4,84109
4663,Male,25-34,4,92037
4664,Female,45-49,7,77006
4665,Male,35-44,2,03431
4666,Male,35-44,1,53704
4667,Male,25-34,14,94117
4668,Male,35-44,14,74012
4669,Male,35-44,7,19004
4670,Male,35-44,5,91343
4671,Male,25-34,12,94043
4672,Male,56+,13,94306
4673,Male,35-44,16,94705
4674,Female,35-44,7,08318
4675,Female,18-24,4,27514
4676,Male,45-49,14,46038
4677,Male,50-55,6,05055
4678,Male,35-44,2,90292
4679,Male,56+,13,76051
4680,Male,35-44,0,04473
4681,Female,35-44,15,06119
4682,Male,25-34,7,05346
4683,Male,25-34,0,22101
4684,Female,25-34,0,04473
4685,Male,35-44,1,55454
4686,Male,18-24,1,50201
4687,Male,35-44,14,01746
4688,Male,25-34,9,44310
4689,Male,18-24,12,02215
4690,Female,<18,10,79605
4691,Female,45-49,17,55419
4692,Female,25-34,7,78703
4693,Male,18-24,1,60626
4694,Male,56+,7,40505
4695,Male,18-24,18,56002
4696,Male,18-24,12,10027
4697,Male,18-24,10,79605
4698,Female,25-34,6,55417
4699,Female,18-24,0,91765
4700,Female,18-24,4,48109
4701,Male,45-49,17,18036
4702,Male,25-34,11,13031
4703,Male,25-34,7,02035
4704,Male,18-24,20,02601
4705,Female,18-24,0,75115
4706,Male,25-34,14,68502
4707,Male,<18,0,92804
4708,Male,25-34,0,60647
4709,Male,45-49,0,06804
4710,Female,35-44,16,24450
4711,Male,25-34,17,32250
4712,Male,35-44,17,03824
4713,Male,25-34,17,90245
4714,Male,50-55,1,55405
4715,Male,25-34,2,97205
4716,Female,25-34,16,02465
4717,Male,45-49,17,48310
4718,Male,35-44,7,03885
4719,Female,35-44,9,02816
4720,Male,25-34,2,90035
4721,Male,35-44,11,95405
4722,Male,35-44,12,55122
4723,Male,35-44,7,90014-1718
4724,Female,56+,6,01852
4725,Male,35-44,5,96707-1321
4726,Female,35-44,16,95828
4727,Female,56+,0,98801
4728,Male,25-34,19,31401
4729,Male,50-55,16,55347
4730,Male,50-55,11,04102
4731,Male,25-34,17,98033
4732,Male,25-34,14,24450
4733,Male,18-24,18,52301
4734,Male,50-55,1,93105
4735,Male,45-49,3,50312
4736,Male,18-24,20,91505
4737,Male,35-44,16,19003
4738,Male,56+,1,23608
4739,Male,25-34,3,32580
4740,Female,25-34,3,38134
4741,Male,35-44,7,15203
4742,Male,25-34,3,94118
4743,Male,56+,13,63122
